q,p,lo,hi,coverage,n_local,method,cond_number
408,0,0.337147280432159,0.471288165682524,0.13421354164027335,682,interval,1442316.9509446705
408,1,0.210959985386901,0.29884937603153,0.08790267040395033,416,interval,1319898.9711513645
409,0,0.195304201831664,0.426956668033519,0.2317779389976859,1000,interval_capped,1825643.4972042455
409,1,0.230256776299682,0.730198787108846,0.5000175501834784,1000,interval_capped,1421849.8803802982
410,0,0.139300587351038,0.563090787978518,0.4240197433653161,1000,interval_capped,1358212.6359941696
410,1,0.686468752026322,0.77513985149352,0.08868449733980871,457,interval,1448042.9246534072
411,0,0.771306829981033,0.865593223304687,0.09433746283123627,469,interval,1056420.5872181812
411,1,0.467902348699999,0.941127602267998,0.4732967561398801,1000,interval_capped,1382668.9191801138
412,0,0.112357071824511,0.731734116634676,0.6197125256740643,1000,interval_capped,1462427.5538154426
412,1,0.377078641538845,0.97073227889881,0.5937433362117439,1000,interval_capped,2881123.9047167115
413,0,0.76343341980218,0.920215086498027,0.15686658629276679,777,interval,1041532.9960998234
413,1,0.185966600711469,0.636000102326483,0.4501014999996216,1000,interval_capped,2893954.8150518937
414,0,0.162926015600119,0.26355311553996,0.10068160384291973,482,interval,1387804.1594843727
414,1,0.787211379536242,0.857367396531032,0.07016661730745348,359,interval,2864139.3742679353
415,0,0.0781241555233958,0.443808586313302,0.3658825009795974,1000,interval_capped,1303422.3147084974
415,1,0.816759200026495,0.861590057617592,0.04483763136657329,242,interval,1448104.79787339
416,0,0.419581549893951,0.580658828502177,0.16116452489065575,802,interval,996811.0203659573
416,1,0.228760310432917,0.41832857761962,0.18959691024526487,975,interval,1219574.385004355
417,0,0.481573859975004,0.810718214565147,0.3293226331255694,1000,interval_capped,1522094.3535985132
417,1,0.11556991395857,0.518690531005136,0.4031815270691817,1000,interval_capped,1906416.9664901174
418,0,0.860284119073544,0.860677316483878,0.0003934103827197899,10,knn_fallback,671700.4730216134
418,1,0.310550613627611,0.384486995745661,0.07394755362979237,383,interval,1512158.3153435695
419,0,0.193954103360545,0.242087017282587,0.048158984748657,223,interval,1576089.1239792504
419,1,0.0204488087271651,0.496593924198986,0.476217059223952,1000,interval_capped,1242630.959078557
420,0,0.580658828502177,0.793646135569334,0.21310267002155325,1000,interval_capped,1361385.5740322124
420,1,0.228760310432917,0.638600000755515,0.4099016155721406,1000,interval_capped,1935873.8178972194
421,0,0.0643839635022209,0.207195209891527,0.14288859901435844,686,interval,1678731.3689318695
421,1,0.149722349701096,0.239757786411706,0.09004904072949259,441,interval,1456057.9229944444
422,0,0.50185312468476,0.550142570588646,0.048315601514858086,266,interval,2602838.896788183
422,1,0.453950690008747,0.794543632849775,0.34064440516514133,1000,interval_capped,1339387.159226059
423,0,0.739704223432872,0.797831373604004,0.05815863429977194,287,interval,1304938.5650375653
423,1,0.120439447796213,0.329932439022821,0.20952464483670347,1000,interval_capped,1998675.4063840879
424,0,0.404080959225639,0.514801492299174,0.11078050400787647,558,interval,1875370.6827236894
424,1,0.178446131518824,0.537924036357193,0.35953222060984696,1000,interval_capped,1795673.7979172964
425,0,0.33778240583169,0.755833191729542,0.41827721992536715,1000,interval_capped,1013744.3670726825
425,1,0.0585120703245868,0.167817952924269,0.1093223983111086,551,interval,1057886.162599815
426,0,0.711024035604679,0.774499900185425,0.06351024579985118,302,interval,1397350.7935302495
426,1,0.273672436692628,0.937129639269923,0.6635574484875876,1000,interval_capped,1583794.6006650652
427,0,0.0589341843685252,0.905964744209079,0.8474893474988074,1000,interval_capped,949144.2383265237
427,1,0.0855155505488419,0.114127602589057,0.02861637521462782,139,interval,1424585.3653038612
428,0,0.0335577990140641,0.378713992725951,0.3453431449381503,1000,interval_capped,2523604.6734026633
428,1,0.304141412115411,0.597612988070831,0.2935159184166403,1000,interval_capped,2956515.7254475313
429,0,0.551523219015923,0.899697702677593,0.3483630697217205,1000,interval_capped,2351898.227834629
429,1,0.021405230991473,0.782322726102743,0.7610324669084841,1000,interval_capped,1499482.341002588
430,0,0.32111984868939,0.987493476656362,0.666734564172573,1000,interval_capped,1106885.436926171
430,1,0.830376109017648,0.854874609468554,0.02450220208300666,127,interval,1465719.4466733185
431,0,0.531235683184758,0.953271080754922,0.4222639898322752,1000,interval_capped,1558769.8149226971
431,1,0.632520410157916,0.893575003208558,0.2610940374265787,1000,interval_capped,1862236.987001318
432,0,0.285811670406033,0.619418581061205,0.3337876063001384,1000,interval_capped,1262754.402273109
432,1,0.375736129751348,0.748120249390486,0.37244038549156483,1000,interval_capped,1647650.5077016505
433,0,0.0300416347498393,0.067800249805125,0.037779066721850565,176,interval,2414322.84756883
433,1,0.0486981031841767,0.231085089287868,0.18241454409744953,907,interval,1115603.762472141
434,0,0.0440015939873502,0.642046600681572,0.5983689332219768,1000,interval_capped,1290429.850101094
434,1,0.669053028907129,0.944162905272522,0.2751514444422479,1000,interval_capped,1290824.1287238544
435,0,0.571796654058129,0.821129466598829,0.24946786176160757,1000,interval_capped,2022176.1435379314
435,1,0.110944646571495,0.188962704983029,0.07802984664935,435,interval,993638.177711797
436,0,0.0183647114692449,0.36278133031352,0.3446031694854384,1000,interval_capped,1066136.896953638
436,1,0.227117113377302,0.757592241584069,0.5305552810213089,1000,interval_capped,1305573.6664045253
437,0,0.498703665050322,0.880790080850849,0.3822933700006076,1000,interval_capped,1267312.2056902912
437,1,0.0550246707758978,0.347889007437675,0.29290858737140374,1000,interval_capped,1453163.685083773
438,0,0.472246337561235,0.667215207859832,0.19507447370380762,1000,interval_capped,2068346.6156482194
438,1,0.093052798598816,0.544992359297355,0.4520078470815694,1000,interval_capped,1314877.4240571782
439,0,0.211208006933107,0.619048763879315,0.4080616607892226,1000,interval_capped,1523982.2408576815
439,1,0.516645908257842,0.749142167549269,0.2325313886095831,1000,interval_capped,1484976.3579953571
440,0,0.629187559490927,0.919733586306977,0.29070339886090624,1000,interval_capped,1274696.0467231572
440,1,0.0841783748426927,0.508259525968477,0.42414522820696965,1000,interval_capped,2544077.2158072204
441,0,0.519714110599494,0.886833561183822,0.3673182980415727,1000,interval_capped,1794686.9252683735
441,1,0.156374436369638,0.411982205513542,0.25564639052505134,1000,interval_capped,1088370.9979729212
442,0,0.0434150668491478,0.574347972395356,0.531220481314987,1000,interval_capped,1567935.983153667
442,1,0.0551273274842782,0.39165889892852,0.3365824201102757,1000,interval_capped,1322819.310469211
443,0,0.637609268270011,0.698244750566928,0.06066832504456871,306,interval,1949417.555440376
443,1,0.70773670686149,0.87584528390865,0.16813397762653212,865,interval,2524694.00104108
444,0,0.528229907381581,0.792824611763037,0.26473802008996156,1000,interval_capped,1363354.111275738
444,1,0.463171673273303,0.580427109088205,0.11727315267418756,566,interval,1275613.035187162
445,0,0.343027613991775,0.417781300219416,0.07479417599303584,392,interval,2211648.1475506015
445,1,0.417365484209477,0.644841167130903,0.22751005364920662,1000,interval_capped,1387523.4401011795
446,0,0.123207204777518,0.514526382309052,0.3915311325867603,1000,interval_capped,1079785.402859467
446,1,0.127170691599571,0.460587743280283,0.3334674297544189,1000,interval_capped,2595437.0432289084
447,0,0.17191934782336,0.285408744770951,0.11355086761598343,536,interval,2594178.575363231
447,1,0.522576802103877,0.759964343581951,0.23742340985073632,1000,interval_capped,1145633.9384628977
448,0,0.0224615129175563,0.0949664436987252,0.07254420252528541,330,interval,1146764.9700803054
448,1,0.475121318565977,0.651502843947854,0.1764081759729053,881,interval,1308960.159041182
449,0,0.0998131454582071,0.166984962673988,0.06720820031951077,344,interval,1381932.148705212
449,1,0.562314473424005,0.756208100831694,0.19392292401205763,1000,interval_capped,2515000.969878681
450,0,0.0485965984594729,0.462685421040402,0.41431311064115756,1000,interval_capped,1255648.9339399242
450,1,0.2238044906106,0.329435809808562,0.10564727969655524,530,interval,1632099.0557649962
451,0,0.530422589302047,0.637923505935023,0.10755914368656831,574,interval,1662497.9050067826
451,1,0.262546999185229,0.303435171610153,0.04089435047536795,201,interval,1107154.532104303
452,0,0.332177075837731,0.390319301773126,0.05817371822970797,314,interval,1065696.5082613039
452,1,0.117051531846678,0.459546633162275,0.3425468510487656,1000,interval_capped,1434565.0312316883
453,0,0.501362372411874,0.875677697031801,0.3745180696675946,1000,interval_capped,2018345.3700942344
453,1,0.0171201346817297,0.214323280992827,0.19723294297143606,992,interval,1888037.005723543
454,0,0.456407671676424,0.712323044385947,0.25605398732406365,1000,interval_capped,1106797.4355368041
454,1,0.0914411338490466,0.535717580617808,0.44434357528384105,1000,interval_capped,1839151.6552738347
455,0,0.830529332733454,0.900201389576539,0.06970979418258635,330,interval,1199145.0914356057
455,1,0.131797085815038,0.795695046171867,0.6639982728639792,1000,interval_capped,1263653.4606407485
456,0,0.851688273481013,0.858389873060336,0.0067052294497472265,36,interval,1466588.8073021777
456,1,0.223069330439825,0.303498151190783,0.08044097324597745,398,interval,977545.5110264434
457,0,0.826056826611223,0.946126547893827,0.12013475613360718,604,interval,1272333.386739139
457,1,0.886992248950983,0.910840347268941,0.02385170167672075,117,interval,1849861.376700636
458,0,0.0144678698791565,0.879783653151868,0.8657844749831172,1000,interval_capped,1247319.4839355338
458,1,0.473205457752347,0.489169927416449,0.01596688183596114,83,interval,1261510.534721344
459,0,0.709766694932124,0.713720199209056,0.003955645662444138,17,interval,7319210.165748026
459,1,0.761083805852459,0.965320058373923,0.20426711185793542,1000,interval_capped,1849957.6400236548
460,0,0.197939948609607,0.637719567098839,0.44001782177360027,1000,interval_capped,2487883.2390341256
460,1,0.646765237465157,0.816636173849967,0.1698966032501089,872,interval,1092401.919706101
461,0,0.46870122308629,0.889753509936351,0.4212803466177306,1000,interval_capped,1534397.8317717728
461,1,0.217429835860043,0.532381569218366,0.3149993213912603,1000,interval_capped,2194109.575118588
462,0,0.538747127782672,0.587201426849627,0.048480543969388515,245,interval,1575907.4529620607
462,1,0.178308616020268,0.328205882421785,0.14991991531973267,729,interval,1998767.710657393
463,0,0.517435532992269,0.671084619194727,0.1537323090609873,820,interval,1121594.109921865
463,1,0.798671430652016,0.96069587440283,0.16204892504032353,798,interval,1280368.0908601165
464,0,0.468233138684969,0.989486254131093,0.521535448230242,1000,interval_capped,2058834.2872475837
464,1,0.0579267152868086,0.483058795674299,0.42519631626016985,1000,interval_capped,1901987.125983968
465,0,0.0133367097804951,0.221225789101852,0.20800168085948356,995,interval,1565386.0828785459
465,1,0.514396590588818,0.523907156189799,0.009512002611992918,53,interval,2664480.200064746
466,0,0.763899714554799,0.905398862469231,0.14157578985132827,695,interval,2616559.5710481596
466,1,0.433120461287097,0.646917696310252,0.21382953898844415,1000,interval_capped,1215322.9473570036
467,0,0.826254063435794,0.934093437337472,0.10789778427807477,535,interval,2246015.9326357003
467,1,0.176386952900051,0.914389194454296,0.7381137509420626,1000,interval_capped,1661699.9053343479
468,0,0.452538187158026,0.51184153828341,0.0593354723343218,300,interval,1026499.7376773078
468,1,0.850109011019375,0.94035592354319,0.09026054849590469,443,interval,1193163.1989348994
469,0,0.107065851377598,0.455662618545195,0.3487855819542957,1000,interval_capped,2264316.7022850704
469,1,0.597319740157315,0.792332533899411,0.1950422594483261,1000,interval_capped,1438667.2411409623
470,0,0.346147875145946,0.371883609176965,0.02574967359555104,125,interval,1665435.2779938322
470,1,0.660913046313054,0.793794698627414,0.1329017302367123,676,interval,1218186.8045658052
471,0,0.853014850489384,0.900094719273437,0.047105369236780936,229,interval,1058356.4113770416
471,1,0.585626683149186,0.818662523750939,0.23307105144863377,1000,interval_capped,1351021.0177204858
472,0,0.442943823452527,0.654007485197344,0.21117798277136007,1000,interval_capped,2116277.8158389702
472,1,0.0232362726215007,0.695084004919965,0.6719492459865223,1000,interval_capped,1161181.2797487848
473,0,0.414579011266358,0.880925356870243,0.4665989385538666,1000,interval_capped,1151697.5507173454
473,1,0.157774020367272,0.796415690616727,0.638738166625312,1000,interval_capped,2884617.722802195
474,0,0.0842784293271061,0.707947558737404,0.6240069350491654,1000,interval_capped,1800386.0775991068
474,1,0.689866779480403,0.691793720529533,0.0019272322027399573,15,interval,10258525.583045142
475,0,0.58918168151479,0.621851669163781,0.03268768309923716,184,interval,1661986.1667250798
475,1,0.323136787178486,0.40138667285252,0.07826170894008526,401,interval,1999129.5269772236
476,0,0.821129466598829,0.961394675251124,0.14034118223537814,704,interval,2840958.3707393506
476,1,0.110944646571495,0.262252646294037,0.15133086179730404,772,interval,1341940.2816009817
477,0,0.550671359706281,0.635707698075691,0.08508239765510371,450,interval,1170996.4338698601
477,1,0.617234896653607,0.650548622728891,0.0333187596551181,175,interval,1679315.9741113759
478,0,0.162944140963173,0.858469194489703,0.6959017793799918,1000,interval_capped,1035293.7270313677
478,1,0.295651315948233,0.713003734525708,0.41741547897225334,1000,interval_capped,1495415.0953659476
479,0,0.673230004036476,0.995193085805689,0.32213747062285336,1000,interval_capped,1402438.3660242083
479,1,0.333764215583213,0.625874167147769,0.2921540882894063,1000,interval_capped,1918428.076405101
480,0,0.11920871523606,0.162926015600119,0.04374097950718574,230,interval,2284459.4954688884
480,1,0.857367396531032,0.967822741856638,0.11047203471656568,533,interval,1145122.1340240026
481,0,0.0162112813110954,0.768818531813601,0.7530148944936594,1000,interval_capped,2001276.9310518517
481,1,0.118741482336755,0.707130359211631,0.58847778024097,1000,interval_capped,1340657.0202157565
482,0,0.205145680819453,0.681380039313944,0.47649230721142355,1000,interval_capped,1240925.086855284
482,1,0.562868717314145,0.60932115853399,0.046459460010563274,234,interval,1172512.7939013927
483,0,0.858389873060336,0.928603411542615,0.07025156911119054,353,interval,979159.9266862993
483,1,0.223069330439825,0.912206129167767,0.6892409247294929,1000,interval_capped,1247364.1711697895
