,model_type,n_width,n_layers,l2_relative,time_fit,xlim_min,xlim_max,n_dim,n_points_train,n_points_test,random_seed
269,randomfeatures,256,3,0.9982006424078252,0.32894325256347656,-1,1,2,10000,10000,5
270,randomfeatures,406,3,1.0087295201397044,0.49709630012512207,-1,1,2,10000,10000,1
271,randomfeatures,406,3,1.0126861216373897,0.5204894542694092,-1,1,2,10000,10000,2
272,randomfeatures,406,3,1.0108736771700568,0.5201289653778076,-1,1,2,10000,10000,3
273,randomfeatures,406,3,1.0151379449443194,0.5216436386108398,-1,1,2,10000,10000,4
274,randomfeatures,406,3,1.0114170390245143,0.519709587097168,-1,1,2,10000,10000,5
275,randomfeatures,645,3,1.0358371185905308,0.9255151748657227,-1,1,2,10000,10000,1
276,randomfeatures,645,3,1.0303519476991758,0.9175012111663818,-1,1,2,10000,10000,2
277,randomfeatures,645,3,1.035025711023553,0.9213979244232178,-1,1,2,10000,10000,3
278,randomfeatures,645,3,1.0287021090616557,0.9216163158416748,-1,1,2,10000,10000,4
279,randomfeatures,645,3,1.0341605355858121,0.9200222492218018,-1,1,2,10000,10000,5
280,randomfeatures,1024,3,1.0424117685141692,1.605748176574707,-1,1,2,10000,10000,1
281,randomfeatures,1024,3,1.0540790838450826,1.6131134033203125,-1,1,2,10000,10000,2
282,randomfeatures,1024,3,1.0536412791213199,1.6259634494781494,-1,1,2,10000,10000,3
283,randomfeatures,1024,3,1.0585769257562316,1.609616756439209,-1,1,2,10000,10000,4
284,randomfeatures,1024,3,1.0482273618101472,1.621260404586792,-1,1,2,10000,10000,5
285,randomfeatures,1625,3,1.0840618138953464,3.058305501937866,-1,1,2,10000,10000,1
286,randomfeatures,1625,3,1.0908185422508465,3.0563547611236572,-1,1,2,10000,10000,2
287,randomfeatures,1625,3,1.0909952349038745,3.0590012073516846,-1,1,2,10000,10000,3
288,randomfeatures,1625,3,1.079781949366123,3.028291702270508,-1,1,2,10000,10000,4
289,randomfeatures,1625,3,1.0916869898128287,3.0410385131835938,-1,1,2,10000,10000,5
