,architecture,input_dim,layer_width,n_layers,n_modes,regularization_scale,train_rel_l2,val_rel_l2,test_rel_l2,time_spent,seed
16,deeponet_swim,256,4096,2,16,1e-06,0.006499879279778379,0.00812011139679651,0.008110071467756125,26.242491398006678,816077201
17,deeponet_swim,256,4096,2,32,1e-10,0.0009301000044057192,0.0024199155567816203,0.0024081068738562106,23.601006225682795,889662206
18,deeponet_swim,256,4096,2,32,1e-08,0.0022002975921399494,0.003788165123235741,0.0037246727090354714,22.80220593046397,461647015
19,deeponet_swim,256,4096,2,32,1e-06,0.006531241489381343,0.008170148964984044,0.008070382156320501,23.14994719531387,559649706
20,deeponet_swim,256,4096,4,8,1e-10,0.026995372935052907,0.03664786453648156,0.03571728429963081,26.916881590150297,986426291
21,deeponet_swim,256,2048,1,8,1e-08,0.02065755099729823,0.020539109776858137,0.020205195849245305,17.62534167151898,28089508
22,deeponet_swim,256,4096,4,8,1e-08,0.04072244962538533,0.050708565088446005,0.050074928959092026,26.649382133968174,503803770
23,deeponet_swim,256,4096,4,8,1e-06,0.07358028288980997,0.08066306181274792,0.07923309056495827,28.36801280360669,823181203
24,deeponet_swim,256,4096,4,16,1e-10,0.019234126170558023,0.03314745762873597,0.03240896023156256,27.756954186595976,981383925
25,deeponet_swim,256,4096,4,16,1e-08,0.03546434816095453,0.047313690645852245,0.04661591647646668,26.13699105102569,783571241
